listing_id,name,street,city,state,state_name,zip,lat,lng,phone,website,facebook,instagram,twitter,youtube,pinterest,season,products,description,updated,accepts_snap,accepts_ebt,organic_certified,organic_practices,csa_vendor_present,indoor_market,online_order_available,delivery_available,payment_cash,payment_credit_debit,live_enriched
"311237","Historic Brookland Farmers Market - Tuesday",,"10Th And Otis Streets Ne Washington","DC","District Of Columbia","20017","38.93443000453266","-76.99279002705254",,,,,,,,,"",,"2023-03-27 09:13:24","false","false","false","false","false","false","false","false","false","false","false"
"311240","New Morning Farmers Market (Saturday)",,"36Th Street & Alton Place Nw (Sheridan School) Washington","DC","District Of Columbia","20008","38.94708998917932","-77.06980001976238",,,,,,,,,"",,"2023-03-27 09:13:24","false","false","false","false","false","false","false","false","false","false","false"
"311241","NoMa Farmers Market",,"Washington","DC","District Of Columbia","20011","38.907588868562","-77.00348232585006",,,,,,,,,"",,"2023-03-27 09:13:24","false","false","false","false","false","false","false","false","false","false","false"
"311243","Palisades Farmers Market",,"Washington","DC","District Of Columbia","20007","38.91749001057701","-77.09658003276986",,,,,,,,,"",,"2023-03-27 09:13:24","false","false","false","false","false","false","false","false","false","false","false"
"311244","PCDC Edgewood Farmers Market",,"Washington","DC","District Of Columbia","20002","38.92135452894556","-76.99686212325322",,,,,,,,,"",,"2023-03-27 09:13:24","false","false","false","false","false","false","false","false","false","false","false"
"311246","Petworth Community Market",,"Washington","DC","District Of Columbia","20011","38.94090026107261","-77.02502705915698",,,,,,,,,"",,"2023-03-27 09:13:25","false","false","false","false","false","false","false","false","false","false","false"
"311247","RFK Stadium Open Air Market",,"2700 Benning Road Ne Washington","DC","District Of Columbia","20002","38.89727108991209","-76.96360134843432",,,,,,,,,"",,"2023-03-27 09:13:25","false","false","false","false","false","false","false","false","false","false","false"
"311248","Riverside Heritage Park Farmers' Market",,"601 Division Avenue Ne Washington","DC","District Of Columbia","20019","38.89776782448723","-76.92587530387067",,,,,,,,,"",,"2023-03-27 09:13:25","false","false","false","false","false","false","false","false","false","false","false"
"311249","Stanton & Turner Open Air Farmers Market",,"Washington","DC","District Of Columbia","20020","38.850740012177624","-76.97518995822183",,,,,,,,,"",,"2023-03-27 09:13:25","false","false","false","false","false","false","false","false","false","false","false"
"311250","Tenley Town Farmers Market @ Whole Foods Market",,"Nw Washington","DC","District Of Columbia","20016","38.9485040197288","-77.07875404228099",,,,,,,,,"",,"2023-03-27 09:13:25","false","false","false","false","false","false","false","false","false","false","false"
"311253","UDC Farmers Market",,"Washington","DC","District Of Columbia","20008","38.94435130383541","-77.06362188707081",,,,,,,,,"",,"2023-03-27 09:13:25","false","false","false","false","false","false","false","false","false","false","false"
"311254","Union Market",,"Washington","DC","District Of Columbia","20002","38.90887321715417","-76.99791110428124",,,,,,,,,"",,"2023-03-27 09:13:25","false","false","false","false","false","false","false","false","false","false","false"
"311255","US Dept of Health & Human Services FRESHFARM Market",,"Washington","DC","District Of Columbia","20201","38.88756097360895","-77.01415075548907",,,,,,,,,"",,"2023-03-27 09:13:26","false","false","false","false","false","false","false","false","false","false","false"
"311256","Ward 8 Farmers Market",,"Washington","DC","District Of Columbia","20020","38.839079558902924","-76.99183582653298",,,,,,,,,"",,"2023-03-27 09:13:26","false","false","false","false","false","false","false","false","false","false","false"
"311257","Ward 8 Farmers Market at St. Elizabeth's Hopital East",,"Washington","DC","District Of Columbia","20024","38.850692067691455","-76.9947308567328",,,,,,,,,"",,"2023-03-27 09:13:26","false","false","false","false","false","false","false","false","false","false","false"
"311258","Serenbe Farmers Market","9110 SELBORNE WAY","Chattahoochee Hills","NC","North Carolina","30268","35.926340309931064","-79.02788279976612",,"https://serenbefarms.com/","https://www.facebook.com/SerenbeFarms/",,,,,"Tuesdays, 4 p.m. to 6:30 p.m.","","The Serenbe Farmers Market is a weekly pop-up where shoppers can buy produce grown at Serenbe Farms, located at 8715 Atlanta Newnan Road in Chattahoochee Hills. It runs on Tuesday afternoons.","Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311259","3rd Saturday Ferguson Winter Farmers' Market","33 N. Clay, St. Stephens","Ferguson","MO","Missouri","63135","38.7459107861632","-90.30071581339308","(314) 521-0138","https://ststephensandthevine.org/ferguson-winter-farmers-market/","https://www.facebook.com/fergusonindoorfarmersmarket35/",,,,,"Third Saturday of each month, November through April, 9:00 AM to noon.","","The Ferguson Winter Farmers Market offers fresh produce, arts and crafts, coffee, and snacks, serving as a gathering place that fosters community in Ferguson and North St. Louis County.","Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311260","Arcadia Valley Farmers' Market","250 S. Main St.","Ironton","MO","Missouri","63650","37.59723780703935","-90.62754296419803","5735463877","http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1118","https://www.facebook.com/pages/Arcadia-Valley-Farmers-Market/192406980798277",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311261","B2B Jane Farmers Market","21196 US HWY 71","Jane","MO","Missouri","64856","36.51804321972851","-94.28980959652797","417-226-4540",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311262","BADSEED Farmers' Market","1909 McGee St.","Kansas City","MO","Missouri","64108","39.090116756687735","-94.58022196667135","816-472-0027",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311263","Bethany Farmers' Market","3606 Miller St.","Bethany","MO","Missouri","64642","40.26519692164251","-94.01718493228775","660-876-5303",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311264","Bloomfield Farmers' Market","704 S. Prairie St.","Bloomfield","MO","Missouri","63825","36.88019531234507","-89.92986936871363","6604122544","https://www.facebook.com/Brookfield-MO-Parks-and-Recreation-1484138141798646/",,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311265","Boone County Farmers' Market","2300 Bernadette Dr.","Columbia","MO","Missouri","65201","38.96595003535062","-92.3750262361476","5738171367","https://boonecountyfarmers.com/","https://www.facebook.com/Boone-County-Missouri-Farmers-Market-1684972108450515",,,,,"Saturdays 8:00-11:00 a.m., May through October; Thursdays 3:00-5:30 p.m. starting July 2","","The Boone County Farmers Market is a producer market in Columbia, Missouri, operating at two locations: the Columbia Mall parking lot (near Wendy's) and the Forum Christian Church parking lot at Forum and Nifong. It runs a Saturday morning market and a Thursday afternoon market.","Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311266","Briarcliff Farmer's Market","4175 N MULBERRY DR","Kansas City","MO","Missouri","64116","39.169925108598136","-94.59928989894141","816-746-0010",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311267","Briarcliff Village Organic & Locally Grown Farmer's Market","4151 N MULBERRY DR","Kansas City","MO","Missouri","64116","39.16945444624731","-94.59925301244107","816-792-2670",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311269","Camdenton Farmers' Market","1 Court Cir. NW","Camdenton","MO","Missouri","65020","38.00813013215577","-92.74645586090705","(573) 873-4038","https://www.facebook.com/Farmers-Market-in-Camdenton-112904532058542/","https://www.facebook.com/Farmers-Market-in-Camdenton-112904532058542",,,,,"Wednesdays, May through September, 3:00 PM to 7:00 PM.","",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311270","Carthage Farmers' Market","500 Main St., Historic","Carthage","MO","Missouri","64836","37.175329052096025","-94.31098881169656","4174389970","https://www.facebook.com/CarthageMOFarmersMarket",,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311271","Cass County Farmers' Market","2601 Cantrell Rd.","Harrisonville","MO","Missouri","64701","38.662091095927714","-94.38297997050253","5735690763","http://www.cassfarmers.com/","https://www.facebook.com/CassFarmers",,,,,,"","Cass County Farmer's Market offers fresh produce direct from the farm, with vendors selling locally-grown vegetables, melons, eggs, homemade breads and baked goods, plus handcrafted gifts and plants. It is held in the Family Center parking lot in front of the movie theater near I-49 and M-291 in Harrisonville, MO. Only growers and makers may sell; resellers are not permitted, and all items must comply with Cass County Health Department and Missouri state regulations.","Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311272","Cass County Farmers' Market","10101 E STATE RTE W","Drexel","MO","Missouri","64742","38.56221955235793","-94.48456383243948",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311273","Chandler Hill Farmers' Market","596 Defiance Rd.","Defiance","MO","Missouri","63341","38.634255728560234","-90.80142316807147",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311275","City of Union Farmers Market","10 E LOCUST ST","Union","MO","Missouri","63084","38.4447744018938","-91.0085225713011","(636) 583-3600","https://www.unionmissouri.gov/living_here/shopping/farmers_market/index.php","http://www.facebook.com/CityofUnionFarmersMarket",,,,,"April through October on select Fridays, 4-7 pm","","The City of Union Farmers Market is a community market organized by the City of Union Community Development Department, held on select Fridays from 4-7 pm at Oak & Main Street adjacent to Hansen Park in downtown Union, MO. Vendors sell produce, meat, cheese, eggs, plants, honey, jams and jellies, baked goods, salsa, freeze-dried treats, bath and body products, and artisan crafts including jewelry, quilts, pottery, and photography.","Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311276","Clayton Farmers' Market","8300 Maryland Ave.","Clayton","MO","Missouri","63105","38.652779700161474","-90.3456519780739","314-398-9729","http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1539",,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311277","Clinton Farmers' Market","100 W. Jefferson St.","Clinton","MO","Missouri","64735","38.36941180958498","-93.77625431990379","660-885-4700",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311278","Crane Creek Market","205 SOUTH ST","Crane","MO","Missouri","65633","36.89815208435694","-93.57542902697868",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311279","Creve Coeur farmers market","181 COEUR DEVILLE DR","Creve Coeur","MO","Missouri","63141","38.65769431991749","-90.4490455253833","314-540-5310",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311280","Crown Center Farmer's Market","2450 GRAND BLVD","Kansas City","MO","Missouri","64108","39.08328454097417","-94.5817863442829","816-792-2670",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311281","Crown Valley Farmers' Market","23889 STATE RTE WW","Ste Genevieve","MO","Missouri","63670","37.77036822272092","-90.17430283169377","866-207-9463",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311282","Crystal City Farmers Market","105 BAILEY RD","Crystal City","MO","Missouri","63019","38.21868166200969","-90.37871429895874",,,"http://www.facebook.com/ccmofarmersmarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311283","C-Street Market","321 E. Commercial","Springfield","MO","Missouri","65803","37.229710041070796","-93.29018715405","4179881393","https://www.facebook.com/sweetestlittlemarket/","https://www.facebook.com/sweetestlittlemarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311284","Dixie Lee's Farmers' Market","850 Joachim Ave.","Herculaneum","MO","Missouri","63048","38.261515781956355","-90.38952031049772","314-566-1286",,"https://www.facebook.com/Dixie.Lees.Farmers.Market",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311285","Downtown Farmers' Market","8004 SAXTON EASTON RD","Saint Joseph","MO","Missouri","64507","39.719167568420424","-94.72121221701698",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311286","Downtown Poplar Bluff Farmers' Market","301 S. 5th St.","Poplar Bluff","MO","Missouri","63901","36.75510676511442","-90.39595537820617","573-712-2171",,"https://www.facebook.com/Downtown-Poplar-Bluff-Farmers-Market-550767034963032",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311288","Excelsior Springs Farmer's Market","201 E BROADWAY ST","Excelsior Spg","MO","Missouri","64024","39.34232343301145","-94.22218170489661","8166306161",,"http://www.facebook.com/downtownesmo",,,,,,"",,"Mar 27th, 2023","false","true","true","true","false","false","false","true","false","false","true"
"311289","Farmers Market - Greenview MO","1468 STATE HWY 7","Camdenton","MO","Missouri","65020","38.09930360400863","-92.84428104677552","573-345-4248",,"http://www.facebook.com/pages/Farmers-Market/1418317828430102",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311290","Farmers Market at the Boundary","7036 CLAYTON AVE","Saint Louis","MO","Missouri","63117","38.63290768609944","-90.30500711263862","314-570-4945",,"http://www.facebook.com/gatewaygarlic",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311291","Farmers' Market of Laclede County","100 Hospital Dr.","Lebanon","MO","Missouri","65556","37.68120996240528","-92.6358942417767","(417) 426-5690","https://lebanonfarmersmarket.net/","https://www.facebook.com/profile.php?id=100057614553185",,,,,"Wednesdays 11am-3pm and Saturdays 8am-1pm, April through October","","Located in downtown Lebanon, this producer-only market in partnership with the Downtown Business District features locally grown produce, baked goods, meats, specialty items, and handcrafted goods, with vendors growing or making everything they sell.","Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311292","Farmers Market of the Ozarks","4139 S NATURE CENTER WAY","Springfield","MO","Missouri","65804","37.137164569332974","-93.25213501387452","4178383015","http://loveyourfarmer.com","http://www.facebook.com/pages/Farmers-Market-of-the-Ozarks/288572937834131",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311293","Farmers' Market of Wildwood","221 PLAZA DR","Wildwood","MO","Missouri","63040","38.58197528760548","-90.63023227492954","6363463549","https://www.facebook.com/WildwoodFarmersMarket/","https://www.facebook.com/WildwoodFarmersMarket/",,,,,"Every Saturday, May through October, 8:00 AM to 12:00 PM.","",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311294","Farmers' Market-Food Fair","2801 PENDLETON LN","Kennett","MO","Missouri","63857","36.27311757680595","-90.02147416604102",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311295","Farmington Farmers' Market","814 E. Karsch Blvd.","Farmington","MO","Missouri","63640","37.782591957997504","-90.40765683648873","5735173060",,"https://www.facebook.com/farmingtonfarmersmarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311296","Fayette Area Farmers' Market","901 W DAVIS ST","Fayette","MO","Missouri","65248","39.14469766710378","-92.69342993763424",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311297","Fenton Community & Farmers' Market","200 GRAVOIS RD","Fenton","MO","Missouri","63026","38.51125539092403","-90.43493803084108","6363498155","http://fentonmo.org/index.aspx?NID=1116","http://www.facebook.com/FentonFarmersMarket","https://www.instagram.com/fentonmofarmersmarket",,,,"Mid-May through end of September, every Thursday 4:30-7:00 pm","","The Fenton Community and Farmers' Market is organized by the City of Fenton Parks and Recreation and held every Thursday evening from 4:30-7:00 pm at the Meramec Greenway Pavilion in Fenton City Park, 995 Larkin Williams Road, Fenton, MO. Vendors showcase fresh and locally grown produce, prepared food, flowers, baked goods, and handmade crafts, with live music on the 1st and 3rd Thursday of each month.","Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311298","Ferguson Farmers' Market","20 S. Florissant Rd.","Ferguson","MO","Missouri","63135","38.74314709779983","-90.304466045097","3145214661",,"https://www.facebook.com/FergusonFarmersMarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311299","Fulton Farmers' Market","9349 SCHMID WAY","Portland","MO","Missouri","65067","38.71223429487931","-91.75774011986235","5733034925","https://www.facebook.com/profile.php?id=61559903428218",,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311300","Gladstone Farmers Market","602 NE 70TH ST","Gladstone","MO","Missouri","64118","39.221018216952295","-94.57268354355003","8164234100","http://www.gladstone.mo.us","https://www.facebook.com/Gladstone-Farmers-Market",,,,,"Wednesdays 2pm-6pm and Saturdays 8am-1pm","","Held in downtown Gladstone at The Heights at Linden Square, this market offers fresh produce, eggs, canned goods, bakery items, and more from local vendors.","Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311301","Golden Valley Produce & Craft Market","800 E OHIO ST","Clinton","MO","Missouri","64735","38.36643107942936","-93.7617767901327","471-309-9267",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311302","Grain Valley Farmers' Market","144 SW Eagles Pkwy.","Grain Valley","MO","Missouri","64029","39.01043744073535","-94.20080680025637",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311303","Greater Ozark Farmers Market","1321 PREACHER ROE BLVD","West Plains","MO","Missouri","65775","36.7151831131694","-91.87409526752036","4172981764","https://www.greaterpolkcountyfarmersmarket.com","http://www.facebook.com/OFAC17",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311304","Hermann Farmers' Market","208 E. 1st St., First Bank parking lot","Hermann","MO","Missouri","65041","38.70682610620702","-91.43453977931823","573-486-2121",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311305","Houston Farmers' Market","321 S. 2nd St., Lone Star Plaza","Houston","MO","Missouri","65483","37.32502766253323","-91.95540654051689",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311306","Independence Farmers' Market","9614 E 9TH ST S","Independence","MO","Missouri","64053","39.09936438210235","-94.46387565612068",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311307","Iron Mountain Market","400 S MAIN ST","Poplar Bluff","MO","Missouri","63901","36.754290318414895","-90.39353559555657",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311308","Ivanhoe Farmers' Market","3700 Woodland Ave.","Kansas City","MO","Missouri","64109","39.059223143200086","-94.56265749821503","8169216611",,"https://www.facebook.com/ivanhoefarmersmarket",,,,,,"",,"Mar 27th, 2023","false","true","false","false","false","true","false","true","false","false","true"
"311309","Jefferson City Farmers' Market","320 E MCCARTY ST","Jefferson City","MO","Missouri","65101","38.57388998964492","-92.17067972175596",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311310","Joplin Farmers Market","212 W 8TH ST","Joplin","MO","Missouri","64801","37.08281036174313","-94.51485658934166","(417) 625-4750","http://joplinmemorialhall.com",,,,,,,"","The Joplin Farmers Market is a producer-only market in downtown Joplin, located in front of Joplin Memorial Hall. Vendors sell vegetables, fruits, meat, flowers, and plants, with all products grown or produced within a 50-mile radius of Joplin. The market includes indoor space and most vendors accept cash, credit, and debit.","Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311311","Kirkwood Farmers' Market","150 E. Argonne Dr.","Kirkwood","MO","Missouri","63122","38.58117235735657","-90.40516476084979","314-822-0084",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311312","La Chalupa Farmers Market","148 TOPPING AVE","Kansas City","MO","Missouri","64123","39.11178277846114","-94.51408380607833","816-581-5657","http://www.mattierhodes.org",,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311313","Lawson Farmers' Market","350 N. Pennsylvania Ave.","Lawson","MO","Missouri","64062","39.43778054241695","-94.20429261057569","8165335251","https://www.facebook.com/LawsonFarmersMarket/","https://www.facebook.com/LawsonFarmersMarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311315","Liberty Farmers' Market","1332 W. Kansas St.","Liberty","MO","Missouri","64068","39.24449443362241","-94.44281596425648","8163014005",,"https://www.facebook.com/LibertyFarmersMarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311316","Lincoln University Community Market","1219 CHESTNUT ST","Jefferson City","MO","Missouri","65101","38.55910254278896","-92.17428100751549","573-681-5493","https://lincolnufarmersmarket.com/","https://www.facebook.com/lincolnuniversityfarmersmarket/",,,,,"Saturdays 8:30am-11:30am in the summer; winter market first and third Saturdays 9am-11am, moving indoors when cold","","Sponsored by Lincoln University Cooperative Extension, this community market in Jefferson City runs seasonally outdoors and moves indoors during the colder months.","Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311318","Maryland Heights Farmers Market","2300 MCKELVEY RD","Maryland Heights","MO","Missouri","63043","38.721862169416426","-90.44841712080489","314-738-2547",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311319","MCB Farmers' Market","9 BENNETT ST","Park Hills","MO","Missouri","63601","37.852639528299655","-90.52225290294649",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311320","Midtown Farmers Market","6655 DELMAR BLVD","University Cy","MO","Missouri","63130","38.656212850256374","-90.30742041621207","314-913-6632",,"https://www.facebook.com/UCityFmsMkt",,,,,"Saturdays 8:30am-12:30pm, May through November; first and third Saturdays in March-April; indoor winter markets second and fourth Saturdays 9:30am-12:30pm","","Held at the Historic Market in the Loop on Delmar Boulevard in University City, this Saturday-morning market operates year-round with seasonal outdoor and indoor winter schedules.","Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311321","Moberly Farmer's Market","101 S STURGEON ST","Moberly","MO","Missouri","65270","39.41854410839648","-92.43672083586891","573-823-5452",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311322","Nevada Vernon County Farmers' Market","304 W. Austin Blvd.","Nevada","MO","Missouri","64772","37.83704280544049","-94.3534730225706","4173216116","https://www.facebook.com/NevadaVernonCountyFarmersMarket","https://www.facebook.com/NevadaVernonCountyFarmersMarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311323","Nixa Ozark Area Farmers' Market","113 W. Mt. Vernon St.","Nixa","MO","Missouri","65714","37.04360454876279","-93.29596569069726","4179427916","https://www.nixafarmersmarket.com/","https://www.facebook.com/NixaAreaFarmersMarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311324","Northeast Farmers' Market","3001 Independence Ave.","Kansas City","MO","Missouri","64124","39.106146534677045","-94.54583172106626","816-896-7078","https://nefarmersmarket.wordpress.com/","https://www.facebook.com/NEKCFarmersMarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311326","Orscheln Farm & Home Farmers' Market","950 N WESTWOOD BLVD","Poplar Bluff","MO","Missouri","63901","36.76492782179428","-90.41274396827794",,,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311327","Overland Farmers' Market","2500 Woodson Rd.","Overland","MO","Missouri","63114","38.70274766251377","-90.36182998080426","314-769-6360","http://www.overlandfarmersmarket.com/","https://www.facebook.com/OverlandFarmersMarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311328","Ozark Downtown Farmers' Market","100 W. Church St.","Ozark","MO","Missouri","65721","37.02091920930899","-93.20514768206726","4178485618","www.OzarkFarmersMarket.com","https://www.facebook.com/OzarkDowntownFarmersMarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311329","Palmyra Farmers' Market","508 E WATER ST","Palmyra","MO","Missouri","63461","39.80053606467394","-91.51832002328226","573-629-7487","http://facebook.com/PalmyraMoFarmersMarket","http://www.facebook.com/PalmyraMoFarmersMarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311330","Parkville Farmers' Market","127 S. Main St.","Parkville","MO","Missouri","64152","39.18823594099256","-94.68424620975901","8162000401","https://www.facebook.com/parkvillefarmersmarket/","https://www.facebook.com/pages/Parkville-Farmers-Market/172743832777207",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311331","Paul's Farm Fresh Produce Market","304 POTOSI ST","Farmington","MO","Missouri","63640","37.783511907939996","-90.42867274963193","573-760-5849",,"http://www.facebook.com/PaulsFarmFreshProduceMarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311332","Pierce City Farmers Market","107 W COMMERCIAL ST","Pierce City","MO","Missouri","65723","36.94462220225072","-94.0031566548698","417-669-5146",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311333","Raytown Farmers' Market","6210 Raytown Rd.","Kansas City","MO","Missouri","64133","39.01040343844559","-94.46335931078471","816-399-9846",,"https://www.facebook.com/RaytownFarmersMarketRaytownMO",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311334","Rolla Saturday Farmers Market","2540 N BISHOP AVE","Rolla","MO","Missouri","65401","37.9656165046981","-91.76540389876428","5738559852","http://www.facebook.com/RollaSaturdayFarmersMarket/","https://www.facebook.com/RollaSaturdayFarmersMarket/",,,,,"Saturdays 8am-12pm, April through October; winter market Saturdays November through March","",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311335","Route 66 Farmers' Market","1300 MILLCREEK CT","Lebanon","MO","Missouri","65536","37.6835272140034","-92.64478689665215","417-473-1242",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311337","Salem Farmers' Market","200 S. Main St.","Salem","MO","Missouri","65560","37.6428140473097","-91.53536960909805","5737292639","https://www.salemcommunitybetterment.com/salem-farmers-market","https://www.facebook.com/salemfarmersmarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311338","Schlafly Farmers Market","7260 SOUTHWEST AVE","Saint Louis","MO","Missouri","63143","38.61345852357115","-90.31492177954611","314-241-2337","https://www.facebook.com/SchlaflyFarmersMarket/",,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311339","Sikeston Farmers' Market","115 E. Front St","Sikeston","MO","Missouri","63801","36.87698634290607","-89.58911616377932","573-471-5242",,"https://www.facebook.com/DowntownSikestonFarmersMarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311340","Soulard Farmers' Market","730 CARROLL ST","Saint Louis","MO","Missouri","63104","38.61106415091785","-90.2010012973506","3146224180","https://www.facebook.com/SoulardMarket/",,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311341","Southern Boone Farmers' Market","106 Maple St.","Ashland","MO","Missouri","65010","38.77412955546708","-92.25747806041231","5734890928","https://www.facebook.com/southernboonefarmersmarket/","https://www.facebook.com/southernboonefarmersmarket",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311342","Southside Farmers' Market","1404 S. Missouri St.","MacOn","MO","Missouri","63552","39.72343180846965","-92.4657952118305","660-346-9233",,"https://www.facebook.com/Southside.Market",,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
"311343","Southwest Farmers' Market at Great Southern","208 S GLENSTONE AVE","Springfield","MO","Missouri","65802","37.20868812488342","-93.26184803190444","417-759-2483",,,,,,,,"",,"Mar 27th, 2023","false","false","false","false","false","false","false","false","false","false","true"
